string_id,source_zh,tokenized_zh,module_tag,module_confidence,max_len_target,len_tier,source_locale,placeholder_flags,status,is_empty_source,is_long_text,target_text
722,    自来也带领小樱和鸣人前往田园之国的音隐村带回佐助，由于自来也好色毛病犯了而意外得知大蛇丸的消息。鸣人和小樱路遇笹目被音忍袭击，两人得知笹目需去大蛇丸基地寻找堂哥风魔岚下落。但笹目却因被音忍诱骗而背叛了他们，在茶水动手脚，但三人早已看穿了计谋，并打退了音忍三人。笹目将自来也等人带到了大蛇丸的老巢，但他们因兵分三路，需各自克服接下来的陷阱。而在小樱、鸣人笹目陷入危机时，自来也及时出现，小樱和鸣人得救。,    自来也带领小樱和鸣人前往田园之国的音隐村带回佐助，由于自来也好色毛病犯了而意外得知大蛇丸的消息。鸣人和小樱路遇笹目被音忍袭击，两人得知笹目需去大蛇丸基地寻找堂哥风魔岚下落。但笹目却因被音忍诱骗而背叛了他们，在茶水动手脚，但三人早已看穿了计谋，并打退了音忍三人。笹目将自来也等人带到了大蛇丸的老巢，但他们因兵分三路，需各自克服接下来的陷阱。而在小樱、鸣人笹目陷入危机时，自来也及时出现，小樱和鸣人得救。,system_notice,0.8,440,L,zh-CN,count=0,ok,False,True,"Джирайя привёл Сакуру и Наруто в деревню Звука в стране Театра, чтобы вернуть Саске. Из-за похотливых привычек Джирайи они случайно узнали о Орочимару. Наруто и Сакура встретили Сасаме, которую атаковали звуковые ниндзя. Они узнали, что Сасаме нужно отправиться на базу Орочимару, чтобы найти своего двоюродного брата Фумаранши. Но Сасаме была обманута звуковыми ниндзя и предала их, подстроив ловушку в чайной, однако трое уже раскусили план и отогнали трёх звуковых ниндзя. Сасаме привела Джирайю и остальных в логово Орочимару, но они разделились на три группы и должны были преодолеть ловушки. Когда Сакура, Наруто и Сасаме попали в беду, Джирайя вовремя появился, и Сакура с Наруто были спасены."
723,    当纲手意识到水木似乎与大蛇丸有关联、派阿斯玛和红到木叶重刑间审讯水木，却囚犯们受水木的教唆对他们发起攻击。待鸣人赶到现场，发现看守也已倒地。另一边静音带着豚豚找到水木踪迹，因被雷神风神兄弟打败，豚豚回到村里报知火影，鸣人无意知晓后与伊鲁卡前往支援。可水木对于伊鲁卡的苦口婆心并未动摇，鹿丸的及时赶到控制了风神雷神的人行动。伊鲁卡与水木作战后，水木的未婚妻椿出现了。因为椿的加入，伊鲁卡和鸣人发现了水木越狱的真正原因——水木想到得到大蛇丸的力量。,    当纲手意识到水木似乎与大蛇丸有关联、派阿斯玛和红到木叶重刑间审讯水木，却囚犯们受水木的教唆对他们发起攻击。待鸣人赶到现场，发现看守也已倒地。另一边静音带着豚豚找到水木踪迹，因被雷神风神兄弟打败，豚豚回到村里报知火影，鸣人无意知晓后与伊鲁卡前往支援。可水木对于伊鲁卡的苦口婆心并未动摇，鹿丸的及时赶到控制了风神雷神的人行动。伊鲁卡与水木作战后，水木的未婚妻椿出现了。因为椿的加入，伊鲁卡和鸣人发现了水木越狱的真正原因——水木想到得到大蛇丸的力量。,skill_desc,0.8,487,L,zh-CN,count=0,ok,False,True,"Когда Цунаде заподозрила связь Мидзуки с Орочимару, она отправила Асуму и Куренай допрашивать Мидзуки в тюрьме Листа, но заключённые, подстрекаемые Мидзуки, напали на них. Когда Наруто прибыл на место, он обнаружил, что охранники тоже были повалены. Тем временем Шизуне с Тонтоном нашли Мидзуки, но были побеждены братьями Райдзином и Фудзином. Тонтон вернулся в деревню и доложил Хокаге. Наруто случайно узнал об этом и отправился поддержать Ирука. Мидзуки не поддался мольбам Ирука, но своевременное прибытие Шикамару позволило контролировать действия Райдзина и Фудзина. После боя Ирука с Мидзуки появилась его невеста Цубаки. Благодаря появлению Цубаки Ирука и Наруто обнаружили истинную причину побега Мидзуки — он хотел получить силу Орочимару."
724,    木叶丸他们终于成为了可以执行任务的小组，而鸣人与自来也的修行终于结束回到了木叶村。为了测试鸣人的修行成果，火影特地安排了卡卡西来和鸣人小樱对决。这回的试炼还是从卡卡西身上抢夺铃铛，并使用了写轮眼，以前同样的方法都已不奏效。鸣人的进步极大，小樱怪力也变更强，鸣人想使用千年杀报复回卡卡西却失败了，最后鸣人和小樱顺利的摘到了卡卡西身上的铃铛。,    木叶丸他们终于成为了可以执行任务的小组，而鸣人与自来也的修行终于结束回到了木叶村。为了测试鸣人的修行成果，火影特地安排了卡卡西来和鸣人小樱对决。这回的试炼还是从卡卡西身上抢夺铃铛，并使用了写轮眼，以前同样的方法都已不奏效。鸣人的进步极大，小樱怪力也变更强，鸣人想使用千年杀报复回卡卡西却失败了，最后鸣人和小樱顺利的摘到了卡卡西身上的铃铛。,system_notice,0.8,373,L,zh-CN,count=0,ok,False,False,"Деревянный Шар и его товарищи наконец стали группой, способной выполнять миссии, а тренировка Наруто с Джирайей наконец закончилась, и он вернулся в деревню Листа. Чтобы проверить результаты тренировки Наруто, Хокаге специально пригласил Какаши для поединка с Наруто и Сакурой. На этот раз испытание снова заключалось в захвате колокольчиков у Какаши, но он использовал Шаринган, и прежние методы больше не работали. Прогресс Наруто был огромен, сила Сакуры также значительно возросла. Наруто попытался отомстить Какаши техникой Тысячелетнего убийства, но потерпел неудачу. В конце концов Наруто и Сакура успешно захватили колокольчики у Какаши."
725,    砂隐村遭到了晓的攻击，整个村子外围的士兵都被晓的两个成员杀光了。而砂隐村即将陷入空前的危机中。在空中降落的晓组织成员迪达拉被我爱罗发现，此时我爱罗已成为风影，却对善于爆破的迪达拉无从下手。于此同时，砂隐陷入了战争中，迪达拉的炸弹在村子中引爆，我爱罗用自己的沙子为整个村庄建立了一个屏障，但却被迪达拉炸弹炸伤。我爱罗落入了迪达拉手中。,    砂隐村遭到了晓的攻击，整个村子外围的士兵都被晓的两个成员杀光了。而砂隐村即将陷入空前的危机中。在空中降落的晓组织成员迪达拉被我爱罗发现，此时我爱罗已成为风影，却对善于爆破的迪达拉无从下手。于此同时，砂隐陷入了战争中，迪达拉的炸弹在村子中引爆，我爱罗用自己的沙子为整个村庄建立了一个屏障，但却被迪达拉炸弹炸伤。我爱罗落入了迪达拉手中。,skill_desc,0.8,367,L,zh-CN,count=0,ok,False,False,"Деревня Песка подверглась атаке Акацки, и все солдаты на периметре деревни были убиты двумя членами Акацки. Деревня Песка оказалась на грани беспрецедентного кризиса. Член организации Акацки Дейдара, спускавшийся с неба, был обнаружен Гаарой, который к тому времени стал Казекаге, но был беспомощен против искусного в взрывах Дейдары. Одновременно Деревня Песка погрузилась в войну. Бомбы Дейдары взрывались по всей деревне. Гаара создал барьер из своего песка для всей деревни, но был ранен взрывами Дейдары. Гаара попал в руки Дейдары."
726,    得知砂隐的情况，火影派卡卡西组前往救援。鸣人得知我爱罗被晓组织所抓走，紧急前往的路上遇到手鞠，手鞠得知情况后三人渐渐发现背后的阴谋。勘九郎因与蝎对阵而身受毒蚀，小樱作为医疗忍者立刻投入治疗。我爱罗体内的一尾即将被晓组织彻底分离，而千代婆婆加入这场救援。,    得知砂隐的情况，火影派卡卡西组前往救援。鸣人得知我爱罗被晓组织所抓走，紧急前往的路上遇到手鞠，手鞠得知情况后三人渐渐发现背后的阴谋。勘九郎因与蝎对阵而身受毒蚀，小樱作为医疗忍者立刻投入治疗。我爱罗体内的一尾即将被晓组织彻底分离，而千代婆婆加入这场救援。,skill_desc,0.8,280,L,zh-CN,count=0,ok,False,False,"    Узнав о ситуации в Скрытой деревне Песка, Хокаге отправляет команду Какаши на помощь. Нарuto узнает, что Гаара был захвачен организацией Акацуки, и спешит на помощь. По дороге он встречает Темари, и вместе они начинают раскрывать заговор. Канкуро отравлен ядом Скорпиона, и Сакура как медицинский ниндзя немедленно начинает лечение. Один хвост внутри Гаары вот-вот будет полностью отделён организацией Акацуки, и бабушка Чиё присоединяется к спасательной операции."
727,    在前往救援的路上，凯的队伍碰到了鬼鲛，而卡卡西小队碰到了鼬。鬼鲛已经开始向凯发起了攻击，鼬则随时都会向卡卡西他们出手，在千代婆婆的指导下，卡卡西队伍对付鼬有了一些胜算。然而，凯那边夺走了我鬼鲛的鲛肌，但是其他人却陷入了鬼鲛的水牢里。鸣人这边陷入了鼬的幻术之中，鸣人想起自来也的教导，陷入幻术需等待同伴唤醒。可最后卡卡西和凯小组才意识到，与其战斗的其实是替身。,    在前往救援的路上，凯的队伍碰到了鬼鲛，而卡卡西小队碰到了鼬。鬼鲛已经开始向凯发起了攻击，鼬则随时都会向卡卡西他们出手，在千代婆婆的指导下，卡卡西队伍对付鼬有了一些胜算。然而，凯那边夺走了我鬼鲛的鲛肌，但是其他人却陷入了鬼鲛的水牢里。鸣人这边陷入了鼬的幻术之中，鸣人想起自来也的教导，陷入幻术需等待同伴唤醒。可最后卡卡西和凯小组才意识到，与其战斗的其实是替身。,ui_button,0.8,394,L,zh-CN,count=0,ok,False,False,"    По пути на помощь команда Гая встречает Кисаме, а команда Какаши встречает Итачи. Кисаме уже начинает атаку на Гая, а Итачи готов напасть на Какаши и его команду. Под руководством бабушки Чиё команда Какаши получает некоторое преимущество против Итачи. Однако команда Гая отбирает Самохвата у Кисаме, но остальные попадают в водяную тюрьму Кисаме. Нарuto попадает в гендзюцу Итачи, но вспоминает учение Джирайи о том, что нужно ждать, пока товарищи разбудят его. В конце концов Какаши и Гай понимают, что сражались с подделками."
728,    木叶的两组人马还是晚来了一步，晓组织已经顺利完成了一尾和人柱力之间的分离。我爱罗只剩下一副冰冷的躯壳，鸣人失理智的追逐带走我爱罗的迪克拉，而卡卡西跟随鸣人，凯、天天、宁次和小李要打败和自己一模一样的敌人，而小樱和千代婆婆留在基地里对付蝎，而蝎总算是被打败了，他在临死前将大蛇丸的所在地点告诉给了小樱。凯班成员仍陷入苦战之中。,    木叶的两组人马还是晚来了一步，晓组织已经顺利完成了一尾和人柱力之间的分离。我爱罗只剩下一副冰冷的躯壳，鸣人失理智的追逐带走我爱罗的迪克拉，而卡卡西跟随鸣人，凯、天天、宁次和小李要打败和自己一模一样的敌人，而小樱和千代婆婆留在基地里对付蝎，而蝎总算是被打败了，他在临死前将大蛇丸的所在地点告诉给了小樱。凯班成员仍陷入苦战之中。,system_notice,0.8,357,L,zh-CN,count=0,ok,False,False,"    Две команды Листопада опоздали. Организация Акацуки успешно завершила отделение Одного хвоста от его носителя. Гаара остаётся лишь холодным телом. Нарuto теряет рассудок и преследует Дейдару, забравшего Гаару, а Какаши следует за ним. Гай, Тентен, Нежи и Рок Ли должны победить врагов, идентичных им самим. Сакура и бабушка Чиё остаются на базе, чтобы сражаться со Скорпионом. Скорпион наконец побеждён и перед смертью рассказывает Сакуре о местоположении Орочимару. Команда Гая всё ещё в тяжёлом бою."
729,    迪达拉自爆，鸣人与卡卡西夺回了我爱罗。由于我爱罗的死亡刺激了鸣人，他开启了九尾的力量，在身体外围形成了妖狐之衣，而愤怒使鸣人冲昏了头脑，他开始无差别进行攻击。而幸好自来也提前预料鸣人可能会暴走而将一张符咒交给了卡卡西，使用符咒后，鸣人恢复了原样。我爱罗在小樱的诊断下已经死了，可是千代婆婆对我爱罗使用了转生术，整个砂忍村的人们都来救我爱罗，我爱罗苏醒，千代婆婆却永远的离开了。,    迪达拉自爆，鸣人与卡卡西夺回了我爱罗。由于我爱罗的死亡刺激了鸣人，他开启了九尾的力量，在身体外围形成了妖狐之衣，而愤怒使鸣人冲昏了头脑，他开始无差别进行攻击。而幸好自来也提前预料鸣人可能会暴走而将一张符咒交给了卡卡西，使用符咒后，鸣人恢复了原样。我爱罗在小樱的诊断下已经死了，可是千代婆婆对我爱罗使用了转生术，整个砂忍村的人们都来救我爱罗，我爱罗苏醒，千代婆婆却永远的离开了。,skill_desc,0.8,414,L,zh-CN,count=0,ok,False,False,"    Дейдара взрывается, и Нарuto с Какаши возвращают Гаару. Смерть Гаары потрясает Нарuto, и он открывает силу Девятихвостого, окутав своё тело одеждой демона-лиса. Гнев затмевает разум Нарuto, и он начинает атаковать без разбора. К счастью, Джирайя предвидел возможность потери контроля и дал Какаши печать, которая восстанавливает Нарuto. По диагнозу Сакуры Гаара мёртв, но бабушка Чиё использует технику воскрешения на Гаару. Все жители Деревни Песка приходят спасать Гаару, он пробуждается, но бабушка Чиё навсегда уходит."
730,    因卡卡西受伤，卡卡西班成员加入了一名木叶暗部特殊部队“根”的忍者佐井，由大和队长带队。大和队长通过装扮蝎与线人药师兜碰面，大蛇丸却现身。一场恶战即将开始。鸣人已控制不住自己的情绪，瞬间被妖狐之衣包裹，向大蛇丸发起进攻，而兜此时却完全不是鸣人的对手，被九尾力量吞噬的鸣人变得异常可怕，但大蛇丸却毫无优势，就在陷入苦战之时，鸣人被大蛇丸击败，鸣人丧失了意识。,    因卡卡西受伤，卡卡西班成员加入了一名木叶暗部特殊部队“根”的忍者佐井，由大和队长带队。大和队长通过装扮蝎与线人药师兜碰面，大蛇丸却现身。一场恶战即将开始。鸣人已控制不住自己的情绪，瞬间被妖狐之衣包裹，向大蛇丸发起进攻，而兜此时却完全不是鸣人的对手，被九尾力量吞噬的鸣人变得异常可怕，但大蛇丸却毫无优势，就在陷入苦战之时，鸣人被大蛇丸击败，鸣人丧失了意识。,system_notice,0.8,390,L,zh-CN,count=0,ok,False,False,"    Из-за ранения Какаши команда присоединяется к ниндзе по имени Саи из специального подразделения АНБУ Листопада под командованием капитана Ямато. Капитан Ямато, выдав себя за Скорпиона, встречается с информатором Кабуто, но появляется Орочимару. Начинается ожесточённый бой. Нарuto теряет контроль над эмоциями и мгновенно окутывается одеждой демона-лиса, атакуя Орочимару. Кабуто не может противостоять Нарuto, поглощённому силой Девятихвостого, который становится ужасающим. Но Орочимару не имеет преимущества. Во время тяжёлого боя Нарuto побеждён Орочимару и теряет сознание."
731,    大和队长三人得知佐井的计划后，抓住了佐井。为了他们之间的羁绊鸣人不惜与大蛇丸作对也要找到佐助。他们一间间打开大蛇丸基地的房间，但此时大蛇丸出现了。大和队长在佐井的背包里找到了暗杀的名册，而佐助却在暗杀列表中。但在佐井发现了佐助后，却执意带他回木叶村，时隔三年，佐助、小樱、鸣人终于相见。,    大和队长三人得知佐井的计划后，抓住了佐井。为了他们之间的羁绊鸣人不惜与大蛇丸作对也要找到佐助。他们一间间打开大蛇丸基地的房间，但此时大蛇丸出现了。大和队长在佐井的背包里找到了暗杀的名册，而佐助却在暗杀列表中。但在佐井发现了佐助后，却执意带他回木叶村，时隔三年，佐助、小樱、鸣人终于相见。,dialogue,0.95,316,L,zh-CN,count=0,llm_tagged,False,False,"    Капитан Ямато и его команда узнают о плане Саи и захватывают его. Ради связи между ними Нарuto готов противостоять Орочимару, чтобы найти Саске. Они открывают комнату за комнатой на базе Орочимару, но тот появляется. Капитан Ямато находит список убийств в рюкзаке Саи, и Саске находится в этом списке. Но когда Саи находит Саске, он настаивает на том, чтобы вернуть его в Деревню Листопада. Спустя три года Саске, Сакура и Нарuto наконец встречаются."
732,    鸣人被纲手分配的D级任务而不得不中断修炼。任务是由火之国附近的火之寺委托的，属于寺院的墓以及南真、西户、东宇和北音墓被盗墓贼盗取，大和他们需查明盗墓贼的身份。而在大和队长一行人分头寻找火之寺的领路人时，鸣人误打误撞发现了隐藏坟墓并偶遇了空。大和怀疑被偷走的墓会被拿去另有用途也许与团藏有关，此事对于地陆大师和阿斯玛而言，是曾为守护士十二忍的伙伴墓被盗。毫无戒备之心的鸣人和空陷入敌人的圈套，而眼睁睁看着棺木从眼前消失。,    鸣人被纲手分配的D级任务而不得不中断修炼。任务是由火之国附近的火之寺委托的，属于寺院的墓以及南真、西户、东宇和北音墓被盗墓贼盗取，大和他们需查明盗墓贼的身份。而在大和队长一行人分头寻找火之寺的领路人时，鸣人误打误撞发现了隐藏坟墓并偶遇了空。大和怀疑被偷走的墓会被拿去另有用途也许与团藏有关，此事对于地陆大师和阿斯玛而言，是曾为守护士十二忍的伙伴墓被盗。毫无戒备之心的鸣人和空陷入敌人的圈套，而眼睁睁看着棺木从眼前消失。,dialogue,0.95,459,L,zh-CN,count=0,llm_tagged,False,True,"    Нарuto вынужден прервать тренировку из-за задания D-ранга, назначенного Цунаде. Задание поступило от Храма Огня рядом с Страной Огня. Могилы Южного Макото, Западного Сэки, Восточного Ю и Северного Отомо были разграблены грабителями могил, и Ямато с командой должны выяснить личность грабителей. Когда капитан Ямато и его команда ищут проводника Храма Огня, Нарuto случайно обнаруживает скрытую могилу и встречает Сору. Ямато подозревает, что украденные могилы могут быть использованы в других целях, возможно, связанных с Данзо. Для мастера Чирику и Асумы это означает, что могилы их товарищей из Двенадцати Хранителей были разграблены. Беззащитные Нарuto и Сора попадают в ловушку врага и беспомощно смотрят, как гробы исчезают."
733,    在暗部将团藏抓住并绑回木叶后，空在偷窥火影审讯时被暗部发现。而空从阿斯玛口中知道了父亲死亡的真相。随后，空袭击火影未遂而逃走时，木叶忍者村陷入了危机。入侵者利用土遁的最高境界创生之术将亡魂们苏醒，木叶忍者村开启第一戒备状态。在鸣人追寻空之时，阿斯玛则面对着死去的南真、西户、东宇和北音曾经的伙伴，而风户、风焰和风贺也坚守着自己的阵地。,    在暗部将团藏抓住并绑回木叶后，空在偷窥火影审讯时被暗部发现。而空从阿斯玛口中知道了父亲死亡的真相。随后，空袭击火影未遂而逃走时，木叶忍者村陷入了危机。入侵者利用土遁的最高境界创生之术将亡魂们苏醒，木叶忍者村开启第一戒备状态。在鸣人追寻空之时，阿斯玛则面对着死去的南真、西户、东宇和北音曾经的伙伴，而风户、风焰和风贺也坚守着自己的阵地。,dialogue,0.95,368,L,zh-CN,count=0,llm_tagged,False,False,"    После того как АНБУ захватывает Данзо и возвращает его в Деревню Листопада, Сора обнаруживается АНБУ во время подслушивания допроса Хокаге. Сора узнаёт от Асумы правду о смерти своего отца. Затем, когда Сора атакует Хокаге и бежит, Деревня Листопада погружается в кризис. Захватчик использует высший уровень техники земли — Технику Творения, чтобы пробудить мёртвые души. Деревня Листопада переходит в режим максимальной боевой готовности. Когда Нарuto преследует Сору, Асума сталкивается с мёртвыми товарищами — Южным Макото, Западным Сэки, Восточным Ю и Северным Отомо, а Фудо, Фуэн и Фуга держат свои позиции."
534,神树篇,神树篇,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Глава Божественного Дерева
800,战区世界赛第一解锁,战区世界赛第一解锁,ui_label,0.85,19,S,zh-CN,count=0,llm_tagged,False,False,Первая разблокировка боевой зоны мирового чемпионата
801,战区世界赛4强解锁,战区世界赛4强解锁,ui_label,0.85,19,S,zh-CN,count=0,llm_tagged,False,False,Разблокировка четвёртого раунда мирового чемпионата боевой зоны
802,战区世界赛16强解锁,战区世界赛16强解锁,ui_label,0.85,21,S,zh-CN,count=0,llm_tagged,False,False,Разблокировка 16 лучших мирового чемпионата боевой зоны
803,战区世界赛32强解锁,战区世界赛32强解锁,ui_label,0.85,21,S,zh-CN,count=0,llm_tagged,False,False,Разблокировка 32 лучших мирового чемпионата боевой зоны
804,战区世界赛64强解锁,战区世界赛64强解锁,ui_label,0.85,21,S,zh-CN,count=0,llm_tagged,False,False,Разблокировка 64 лучших мирового чемпионата боевой зоны
805,活动商店，条件展示预留,活动商店，条件展示预留,system_notice,0.8,22,M,zh-CN,count=0,llm_tagged,False,False,"Магазин события, зарезервировано для отображения условий"
806,活动商店，条件展示预留,活动商店，条件展示预留,system_notice,0.8,22,M,zh-CN,count=0,llm_tagged,False,False,"Магазин события, зарезервировано для отображения условий"
807,活动商店，条件展示预留,活动商店，条件展示预留,system_notice,0.8,22,M,zh-CN,count=0,llm_tagged,False,False,"Магазин события, зарезервировано для отображения условий"
808,活动商店，条件展示预留,活动商店，条件展示预留,system_notice,0.8,22,M,zh-CN,count=0,llm_tagged,False,False,"Магазин события, зарезервировано для отображения условий"
809,活动商店，条件展示预留,活动商店，条件展示预留,system_notice,0.8,22,M,zh-CN,count=0,llm_tagged,False,False,"Магазин события, зарезервировано для отображения условий"
810,活动商店，条件展示预留,活动商店，条件展示预留,system_notice,0.8,22,M,zh-CN,count=0,llm_tagged,False,False,"Магазин события, зарезервировано для отображения условий"
811,力之契约1级,力之契约1级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 1
812,力之契约2级,力之契约2级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 2
813,力之契约3级,力之契约3级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 3
814,力之契约4级,力之契约4级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 4
815,力之契约5级,力之契约5级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 5
816,力之契约6级,力之契约6级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 6
817,力之契约7级,力之契约7级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 7
818,力之契约8级,力之契约8级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 8
819,力之契约9级,力之契约9级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 9
820,力之契约10级,力之契约10级,ui_label,0.9,14,S,zh-CN,count=0,llm_tagged,False,False,Договор Силы уровень 10
821,术之契约1级,术之契约1级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 1
822,术之契约2级,术之契约2级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 2
823,术之契约3级,术之契约3级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 3
824,术之契约4级,术之契约4级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 4
825,术之契约5级,术之契约5级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 5
826,术之契约6级,术之契约6级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 6
827,术之契约7级,术之契约7级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 7
828,术之契约8级,术之契约8级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 8
829,术之契约9级,术之契约9级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 9
830,术之契约10级,术之契约10级,ui_label,0.9,14,S,zh-CN,count=0,llm_tagged,False,False,Договор Искусства уровень 10
831,命之契约1级,命之契约1级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 1
832,命之契约2级,命之契约2级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 2
833,命之契约3级,命之契约3级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 3
834,命之契约4级,命之契约4级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 4
835,命之契约5级,命之契约5级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 5
836,命之契约6级,命之契约6级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 6
837,命之契约7级,命之契约7级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 7
838,命之契约8级,命之契约8级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 8
839,命之契约9级,命之契约9级,ui_label,0.9,12,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 9
840,命之契约10级,命之契约10级,ui_label,0.9,14,S,zh-CN,count=0,llm_tagged,False,False,Завет Судьбы уровень 10
851,居住在妙木山隐之里的蛤蟆健，是传说中的蛤蟆老大文太的兄弟。蛤蟆健有着极为独特的紫红色皮肤，同时脸上还有极具个性的U型黑色纹身。它所常用的武器是布满棱刺的鱼叉以及锅盖型的铁之大盾。蛤蟆健的性格低调沉稳，常说自己十分愚，实则十分坚忍，且心思细腻，能与搭档的通灵者完成完美的配合。擅长防御的他总能给人安心的感觉，曾在与佩恩的一战中又不俗的表现，受到自来也的夸赞。,居住在妙木山隐之里的蛤蟆健，是传说中的蛤蟆老大文太的兄弟。蛤蟆健有着极为独特的紫红色皮肤，同时脸上还有极具个性的U型黑色纹身。它所常用的武器是布满棱刺的鱼叉以及锅盖型的铁之大盾。蛤蟆健的性格低调沉稳，常说自己十分愚，实则十分坚忍，且心思细腻，能与搭档的通灵者完成完美的配合。擅长防御的他总能给人安心的感觉，曾在与佩恩的一战中又不俗的表现，受到自来也的夸赞。,dialogue,0.85,384,L,zh-CN,count=0,llm_tagged,False,False,"Гамакичи, проживающий в скрытой деревне Мёкудзан, — брат легендарного Старшего Жабы Гамабунтая. Гамакичи обладает уникальной пурпурно-красной кожей и имеет на лице характерный U-образный чёрный татуировку. Его основное оружие — шипастый трезубец и щит в форме крышки кастрюли. Гамакичи отличается скромным и спокойным характером, часто говоря о собственной глупости, однако на самом деле он весьма стойкий и внимательный, способный идеально взаимодействовать со своим призывающим. Его мастерство в защите всегда вселяет уверенность, и он продемонстрировал отличные результаты в боях против Пейна, заслужив похвалу Дзирайи."
853,来自猿魔一族的猿猴王·猿魔，三代火影的通灵兽，大蛇丸称其为最强的通灵兽。猿魔不仅能说话，同时自身还拥有查克拉，能够独立释放忍术和变形，拥有金刚不坏之躯，可变身为金刚如意棒，在战斗中作为武器为三代所用，伸缩自如变换万千。在大蛇丸实施木叶崩溃计划时与三代联手对抗大蛇丸以及他的历代火影秽土转生军团，最后力救三代取得惨胜。,来自猿魔一族的猿猴王·猿魔，三代火影的通灵兽，大蛇丸称其为最强的通灵兽。猿魔不仅能说话，同时自身还拥有查克拉，能够独立释放忍术和变形，拥有金刚不坏之躯，可变身为金刚如意棒，在战斗中作为武器为三代所用，伸缩自如变换万千。在大蛇丸实施木叶崩溃计划时与三代联手对抗大蛇丸以及他的历代火影秽土转生军团，最后力救三代取得惨胜。,dialogue,0.85,340,L,zh-CN,count=0,llm_tagged,False,False,"Энма, Король обезьян из клана Энма, — призываемый зверь Третьего Хокаге. Орочимару называет его самым сильным призываемым зверем. Энма не только может говорить, но и обладает собственной чакрой, способен независимо использовать ниндзюцу и трансформироваться. Обладает телом, неуязвимым для обычного оружия, может превращаться в Золотой посох и служить оружием для Третьего Хокаге, легко растягиваясь и изменяя форму. Во время плана разрушения Листовой деревни Орочимару вместе с Третьим Хокаге противостоял Орочимару и его армии Эдо Тэнсэй из прошлых Хокаге, в итоге спасив Третьего и одержав тяжёлую победу."
